ID,Título,Dirección,Código Postal,Localidad,Descripción,Accesibilidad,Servicios,Teléfonos,Emails,URLs,Horarios,Transportes
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4687-centro-deportivo-municipal-cerro-almodovar.json,Centro Deportivo Municipal Cerro Almodóvar,CALLE CERRO DE ALMODOVAR 9,28031,MADRID,"  Bus: 58, 63, 145  Renfe: Santa Eugenia",1,N/A,,,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla  De lunes a viernes: de 8:30 a 14 horas y de 14:30 a 20:30 horas.Sábados, domingos y festivos: cerrado  Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4700-centro-deportivo-municipal-chamartin.json,Centro Deportivo Municipal Chamartín,AVENIDA PIO XII 2,28016,MADRID,"  Metro: Pío XII.  Bus: 16 , 29 , 51 , 150.  Bicicleta:  El centro dispone de aparcabicicletas interior con capacidad para 12 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,N/A,,,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 7 a 22,45 horas, sábados de 8 a 20,45 horas, domingos y festivos de 8 a 14,45 horas.   Cierre completo del centro    Días 25 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4672-centro-deportivo-municipal-concepcion.json,Centro Deportivo Municipal Concepción,CALLE JOSE DEL HIERRO 5,28027,MADRID,"  Metro: Barrio de la Concepción, Pueblo Nuevo, Quintana.  Bus: 21 ,146, 48.  Bicicleta: el centro dispone de aparca bicicletas,    exterior con capacidad para 11 bicicletas.  interior con capacidad para 6 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",2,N/A,,,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8:30 a 14:30 y de 14:45 a 20:30 horas. Sábados, domingos y festivos: de 8:30 a 14 horas.   Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/134059-centro-deportivo-municipal-daoiz-velarde-1.json,Centro Deportivo Municipal Daoíz y Velarde 1,PLAZA DAOÍZ Y VELARDE 5,28007,MADRID,"  Metro: Pacífico, Menéndez Pelayo Bus: 37, 57, 10, 54, 24, 141  Renfe: Méndez Alvaro, Atocha  Bicicleta: el centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","1,5,6",N/A,,,,"Horario de uso de las instalaciones deportivas    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes de 9 a 20,30 horas. Sábados, domingos y festivos de 9 a 14,30 horas.   Cierre completo del centro     Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/140197-centro-deportivo-municipal-espinillo.json,Centro Deportivo Municipal El Espinillo,CARRETERA VILLAVERDE A VALLECAS 19,28041,MADRID,"  Bus: 23, 123, 130  Metro: Villaverde Bajo Cruce  Renfe: Villaverde Bajo  Bicicleta: el centro dispone de aparca bicicletas interior con capacidad para 4 bicicletas.",1,N/A,,,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro. Horario de taquilla:  De lunes a viernes, de 9,30 a 20,30 horas. Sábados y domingos de 9,30 a 14,15 horas. Festivos, cerrado.  Cierre completo del centro:  Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4685-centro-deportivo-municipal-quijote.json,Centro Deportivo Municipal El Quijote,CALLE NUMANCIA 11,28039,MADRID,"  Metro:  Francos Rodríguez.  Bus:  44, 64, 126, 127, 128, 132.  Bicicleta:    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones",1,N/A,,,,"Horario de uso de las instalaciones deportivas:   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario del centro:     De lunes a viernes no festivos:  de 8,30 a 21,30 horas. Sábados, domingos y festivos: de 9 a 14,30 horas.  Horario de taquilla:   De lunes a viernes: de 8,30 a 20,30 horas Sábados y domingos: de 8,30 a 14,30 horas (solo el primer y último fin de semana de cada mes). Festivos: cerrada.   Cierre completo del centro: 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4676-centro-deportivo-municipal-entrevias.json,Centro Deportivo Municipal Entrevías,RONDA SUR 4,28053,MADRID,"  Bus: 24, 102, 103, 111.  Renfe: Asamblea de Madrid - Entrevías.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,N/A,,,,"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes: de 8:30 a 14,30 y de 14:45 a 20:30 horas.  Sabádos, domingos y festivos: de 8:30 a 14,30 horas.     Cierre completo del centro      Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6486044-centro-deportivo-municipal-escuelas-san-anton.json,Centro Deportivo Municipal Escuelas de San Antón,CALLE FARMACIA 13,28004,MADRID,"  Bus: 3.  Metro: Chueca y Tribunal.  Bicicleta:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,N/A,,,,"Horario de uso de las instalaciones deportivas:   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 7 a 22,30 horas. Sábados, de 8 a 20,30 horas. Domingos y festivos, de 9 a 18,30 horas.   Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4622862-centro-deportivo-municipal-fabian-roncero.json,Centro Deportivo Municipal Fabián Roncero,AVENIDA SEPTIMA 68,28022,MADRID,"  Bus: 77.  Metro: Canillejas.  Bicicleta:   El centro dispone de aparcabicicletas exterior con capacidad para 25 bicicletas. Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,N/A,,,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, le rogamos lo consulten con el propio centro.    Horario de taquilla   De lunes a viernes: de 7 a 23 horas. Sábados: de 9 a 20 horas. Domingos y festivos: de 9 a 15 horas.   Cierre completo del centro    Días 25 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/120275-centro-deportivo-municipal-faustina-valladolid-antiguo-valdebernardo-.json,Centro Deportivo Municipal Faustina Valladolid (antiguo Valdebernardo),CALLE LADERA DE LOS ALMENDROS 2,28032,MADRID,"  Metro: Valdebernardo.  Bus:   8 , 71 , 130.    Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","1,5,6",N/A,,,,"Horario de uso de las instalaciones deportivas          Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 9 a 20,30 horas. Festivos:  Lunes  a viernes, cerrado. Sábados y domingos, de 9 a 20,30 horas.     Cierre completo del centro   Festivos, y fines de semana del mes agosto, y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4703-centro-deportivo-municipal-fernando-martin.json,Centro Deportivo Municipal Fernando Martín,AVENIDA SANTO ANGEL DE LA GUARDA 6,28039,MADRID,"  Metro: Francos Rodríguez.  Bus:  44, 64, 126, 127, 132.",1,N/A,,,,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla De lunes a viernes, de 8,30 a 20,30 horas.Sábados, domingos y festivos (primeros y últimos de mes), de 8,30 a 14,30 horas.  Cierre completo del Centro: el mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4623547-centro-deportivo-municipal-francisco-fernandez-ochoa.json,Centro Deportivo Municipal Francisco Fernández Ochoa,CALLE CATORCE OLIVAS 1,28054,MADRID," Consulta listado de actividades:   Presencialmente: en el centro deportivo municipal  donde se desarrolla la actividad que se solicita, y dentro de los plazos establecidos.  En linea:  a través de Deportes/web y descargándote la app Avisos Madrid, a través de uno de los siguientes enlaces.  Para Android, a traves de Google Play  Para iOs, a través de Apple Store Metro: La Peseta , San Francisco  Bus: 108 , 155  Bicicleta:  El centro dispone de aparcabicicletas interior con capacidad para 15 bicicletas.",1,N/A,,,,"Horario de taquilla      De lunes a viernes: de 8 a 21 horas. Sábados, domingos y festivos: de 8 a 20 horas.   Horario de uso de las instalaciones deportivas Para saber el horario de apertura de la distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Cierre completo del centro    Días 1 de enero, 1 de mayo, 24, 25 y 31 de diciembre.  La piscina permanecerá cerrada del 1 al 31 de agosto.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4623697-centro-deportivo-municipal-fuente-berro.json,Centro Deportivo Municipal Fuente del Berro,CALLE ELVIRA 36,28028,MADRID,"  Metro: O'Donnell  Bus: 2 , 28 , 30 , 56 , 71 , 143 , C.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,N/A,,,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla     De lunes a domingo, de 9 a 14 y de 17 a 21 horas    Cierre completo del centro    Días 24, 25 de diciembre,31 y 1 de enero y 1 de mayo.",
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4698-centro-deportivo-municipal-gallur.json,Centro Deportivo Municipal Gallur,CALLE GALLUR 2,28047,MADRID,"  Metro: Carpetana, Laguna. Bus: 17 y 25. Renfe: Laguna.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,N/A,,,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes: de 8,45 a 20,30 horas. Sábados, domingos y festivos: de 8,45 a 14,30 horas.  Por organización del servicio, se cierra los sábados, domingos y festivos de 9,45 a 10,15 horas.  Cierre completo del centro   Mes de agosto, días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.",
